 IPER  ISTEP  TLEN  STAIN  CSTIN  IBEIN  IBVIN  WSTIN  CNHIN  STAOUT  CSTOUT  IBEOUT  IBVOUT  WSTOUT  CNHOUT  ABER  RBER
 1          51         84.602784        0                0                2.4422522e-17    0.49361585       0                0                0                0                8.5478825e-17    0                0                0.49361585       6.0715322e-18    0               
 1          52         89.216062        0                0                2.4422522e-17    0.5142334        0                0                0                0                8.5478825e-17    0                0                0.5142334        6.0715322e-18    0               
 1          53         94.060003        0                0                2.4422522e-17    0.5353792        0                0                0                0                8.5478825e-17    0                0                0.5353792        6.0715322e-18    0               
 1          54         99.146141        0                0                2.4422522e-17    0.55705297       0                0                0                0                8.5478825e-17    0                0                0.55705297       6.0715322e-18    0               
 1          55         104.48659        0                0                2.4422522e-17    0.57925404       0                0                0                0                8.5478825e-17    0                0                0.57925404       6.0715322e-18    0               
 1          56         110.09405        0                0                2.4422522e-17    0.60198139       0                0                0                0                8.5478825e-17    0                0                0.60198139       9.5409791e-18    0               
 1          57         115.98189        0                0                2.4422522e-17    0.62523379       0                0                0                0                8.5478825e-17    0                0                0.62523379       6.0715322e-18    0               
 1          58         122.16413        0                0                2.4422522e-17    0.64900988       0                0                0                0                8.5478825e-17    0                0                0.64900988       6.0715322e-18    0               
 1          59         128.65547        0                0                2.4422522e-17    0.67330828       0                0                0                0                8.5478825e-17    0                0                0.67330828       6.0715322e-18    0               
 1          60         135.47138        0                0                2.4422522e-17    0.69812775       0                0                0                0                8.5478825e-17    0                0                0.69812775       6.0715322e-18    0               
 1          61         142.62809        0                0                2.4422522e-17    0.7234673        0                0                0                0                8.5478825e-17    0                0                0.7234673        6.0715322e-18    0               
 1          62         150.14263        0                0                2.4422522e-17    0.74932635       0                0                0                0                8.5478825e-17    0                0                0.74932635       6.0715322e-18    0               
 1          63         158.0329         0                0                2.4422522e-17    0.77570486       0                0                0                0                8.5478825e-17    0                0                0.77570486       6.0715322e-18    0               
 1          64         166.31769        0                0                2.4422522e-17    0.80260348       0                0                0                0                8.5478825e-17    0                0                0.80260348       6.0715322e-18    0               
 1          65         175.01671        0                0                2.4422522e-17    0.83002368       0                0                0                0                8.5478825e-17    0                0                0.83002368       6.0715322e-18    0               
 1          66         184.15068        0                0                2.4422522e-17    0.85796795       0                0                0                0                8.5478825e-17    0                0                0.85796795       2.6020852e-18    0               
 1          67         193.74135        0                0                2.4422522e-17    0.88643983       0                0                0                0                8.5478825e-17    0                0                0.88643983       2.6020852e-18    0               
 1          68         203.81156        0                0                2.4422522e-17    0.9154441        0                0                0                0                8.5478825e-17    0                0                0.9154441        2.6020852e-18    0               
 1          69         214.38528        0                0                2.4422522e-17    0.94498689       0                0                0                0                8.5478825e-17    0                0                0.94498689       2.6020852e-18    0               
 1          70         225.48768        0                0                2.4422522e-17    0.97507572       0                0                0                0                8.5478825e-17    0                0                0.97507572       2.6020852e-18    0               
 1          71         237.1452         0                0                2.4422522e-17    1.0057196        0                0                0                0                8.5478825e-17    0                0                1.0057196        2.6020852e-18    0               
 1          72         249.3856         0                0                2.4422522e-17    1.0369291        0                0                0                0                8.5478825e-17    0                0                1.0369291        2.6020852e-18    0               
 1          73         262.23802        0                0                2.4422522e-17    1.0687162        0                0                0                0                8.5478825e-17    0                0                1.0687162        9.5409791e-18    0               
 1          74         275.73305        0                0                2.4422522e-17    1.1010947        0                0                0                0                8.5478825e-17    0                0                1.1010947        9.5409791e-18    0               
 1          75         289.90284        0                0                2.4422522e-17    1.1340798        0                0                0                0                8.5478825e-17    0                0                1.1340798        9.5409791e-18    0               
 1          76         304.78113        0                0                2.4422522e-17    1.1676881        0                0                0                0                8.5478825e-17    0                0                1.1676881        2.6020852e-18    0               
 1          77         320.40332        0                0                2.4422522e-17    1.2019378        0                0                0                0                8.5478825e-17    0                0                1.2019378        2.6020852e-18    0               
 1          78         336.80662        0                0                2.4422522e-17    1.2368484        0                0                0                0                8.5478825e-17    0                0                1.2368484        2.6020852e-18    0               
 1          79         354.03009        0                0                2.4422522e-17    1.2724409        0                0                0                0                8.5478825e-17    0                0                1.2724409        2.6020852e-18    0               
 1          80         372.11474        0                0                2.4422522e-17    1.308737         0                0                0                0                8.5478825e-17    0                0                1.308737         2.6020852e-18    0               
 1          81         391.10361        0                0                2.4422522e-17    1.3457601        0                0                0                0                8.5478825e-17    0                0                1.3457601        2.6020852e-18    0               
 1          82         411.04193        0                0                2.4422522e-17    1.383534         0                0                0                0                8.5478825e-17    0                0                1.383534         2.6020852e-18    0               
 1          83         431.97716        0                0                2.4422522e-17    1.4220838        0                0                0                0                8.5478825e-17    0                0                1.4220838        2.6020852e-18    0               
 1          84         453.95916        0                0                2.4422522e-17    1.4614351        0                0                0                0                8.5478825e-17    0                0                1.4614351        2.6020852e-18    0               
 1          85         477.04026        0                0                2.4422522e-17    1.5016144        0                0                0                0                8.5478825e-17    0                0                1.5016144        -4.3368087e-18   0               
 1          86         501.27541        0                0                2.4422522e-17    1.5426486        0                0                0                0                8.5478825e-17    0                0                1.5426486        -4.3368087e-18   0               
 1          87         526.72232        0                0                2.4422522e-17    1.5845652        0                0                0                0                8.5478825e-17    0                0                1.5845652        -4.3368087e-18   0               
 1          88         553.44157        0                0                2.4422522e-17    1.6273923        0                0                0                0                8.5478825e-17    0                0                1.6273923        -4.3368087e-18   0               
 1          89         581.49679        0                0                2.4422522e-17    1.6711583        0                0                0                0                8.5478825e-17    0                0                1.6711583        -4.3368087e-18   0               
 1          90         610.95476        0                0                2.4422522e-17    1.7158921        0                0                0                0                8.5478825e-17    0                0                1.7158921        -4.3368087e-18   0               
 1          91         641.88564        0                0                2.4422522e-17    1.7616228        0                0                0                0                8.5478825e-17    0                0                1.7616228        -4.3368087e-18   0               
 1          92         674.36306        0                0                2.4422522e-17    1.8083802        0                0                0                0                8.5478825e-17    0                0                1.8083802        -4.3368087e-18   0               
 1          93         708.46435        0                0                2.4422522e-17    1.8561943        0                0                0                0                8.5478825e-17    0                0                1.8561943        -4.3368087e-18   0               
 1          94         744.27071        0                0                2.4422522e-17    1.9050954        0                0                0                0                8.5478825e-17    0                0                1.9050954        -1.1275703e-17   0               
 1          95         781.86738        0                0                2.4422522e-17    1.9551147        0                0                0                0                8.5478825e-17    0                0                1.9551147        -1.1275703e-17   0               
 1          96         821.34389        0                0                2.4422522e-17    2.0062833        0                0                0                0                8.5478825e-17    0                0                2.0062833        -1.1275703e-17   0               
 1          97         862.79422        0                0                2.4422522e-17    2.0586333        0                0                0                0                8.5478825e-17    0                0                2.0586333        -4.3368087e-18   0               
 1          98         906.31707        0                0                2.4422522e-17    2.112197         0                0                0                0                8.5478825e-17    0                0                2.112197         -4.3368087e-18   0               
 1          99         952.01606        0                0                2.4422522e-17    2.1670075        0                0                0                0                8.5478825e-17    0                0                2.1670075        -4.3368087e-18   0               
 1          100        1000             0                0                2.4422522e-17    2.2230984        0                0                0                0                8.5478825e-17    0                0                2.2230984        -4.3368087e-18   0               
