 IPER  ISTEP  TLEN  IDB  ILYR  IROW  ICOL  CHEAD  COM  EST  HC  RERR
 1          71         237.1452         1          1          1          2          9.9999991        1.0057196        490              490              1.9466079e-08   
 1          72         249.3856         1          1          1          2          9.9999987        1.0369291        490              490              1.9404118e-08   
 1          73         262.23802        1          1          1          2          9.999998         1.0687162        490              490              1.9346083e-08   
 1          74         275.73305        1          1          1          2          9.999997         1.1010947        490              490              1.9292817e-08   
 1          75         289.90284        1          1          1          2          9.9999956        1.1340798        490              490              1.9244715e-08   
 1          76         304.78113        1          1          1          2          9.9999934        1.1676881        490.00001        490.00001        1.9202966e-08   
 1          77         320.40332        1          1          1          2          9.9999903        1.2019378        490.00001        490.00001        1.9169741e-08   
 1          78         336.80662        1          1          1          2          9.9999858        1.2368484        490.00001        490.00001        1.9137447e-08   
 1          79         354.03009        1          1          1          2          9.9999793        1.2724409        490.00002        490.00002        1.9111364e-08   
 1          80         372.11474        1          1          1          2          9.99997          1.308737         490.00003        490.00003        1.9087016e-08   
 1          81         391.10361        1          1          1          2          9.9999567        1.3457601        490.00004        490.00004        1.9066159e-08   
 1          82         411.04193        1          1          1          2          9.9999378        1.383534         490.00006        490.00006        1.904791e-08    
 1          83         431.97716        1          1          1          2          9.9999111        1.4220838        490.00009        490.00009        1.9033481e-08   
 1          84         453.95916        1          1          1          2          9.9998737        1.4614351        490.00013        490.00013        1.9019182e-08   
 1          85         477.04026        1          1          1          2          9.9998217        1.5016144        490.00018        490.00018        1.9010465e-08   
 1          86         501.27541        1          1          1          2          9.9997495        1.5426486        490.00025        490.00025        1.9002136e-08   
 1          87         526.72232        1          1          1          2          9.9996503        1.5845652        490.00035        490.00035        1.8994332e-08   
 1          88         553.44157        1          1          1          2          9.9995146        1.6273923        490.00049        490.00049        1.8988662e-08   
 1          89         581.49679        1          1          1          2          9.9993305        1.6711583        490.00067        490.00067        1.8985473e-08   
 1          90         610.95476        1          1          1          2          9.9990821        1.7158921        490.00092        490.00092        1.8981996e-08   
 1          91         641.88564        1          1          1          2          9.9987495        1.7616228        490.00125        490.00125        1.8979734e-08   
 1          92         674.36306        1          1          1          2          9.998307         1.8083802        490.00169        490.00169        1.8978373e-08   
 1          93         708.46435        1          1          1          2          9.9977226        1.8561943        490.00228        490.00228        1.8978209e-08   
 1          94         744.27071        1          1          1          2          9.9969563        1.9050954        490.00304        490.00304        1.8978763e-08   
 1          95         781.86738        1          1          1          2          9.9959585        1.9551147        490.00404        490.00404        1.8979992e-08   
 1          96         821.34389        1          1          1          2          9.9946688        2.0062833        490.00533        490.00533        1.8984866e-08   
 1          97         862.79422        1          1          1          2          9.9930138        2.0586333        490.00699        490.00699        1.8990719e-08   
 1          98         906.31707        1          1          1          2          9.9909056        2.112197         490.00909        490.00909        1.8997413e-08   
 1          99         952.01606        1          1          1          2          9.9882398        2.1670075        490.01176        490.01176        1.900479e-08    
 1          100        1000             1          1          1          2          9.9848935        2.2230984        490.01511        490.01511        1.9011351e-08   
