 IPER  ISTEP  TLEN  STAIN  CSTIN  IBEIN  IBVIN  WSTIN  CNHIN  STAOUT  CSTOUT  IBEOUT  IBVOUT  WSTOUT  CNHOUT  ABER  RBER
 1          87         526.72232        0                0                0.096794386      7.8008925        0                0                0                0                0                0                0                7.8976868        1.6653345e-16    0               
 1          88         553.44157        0                0                0.096794386      7.9426224        0                0                0                0                0                0                0                8.0394168        1.6653345e-16    0               
 1          89         581.49679        0                0                0.096794386      8.0818534        0                0                0                0                0                0                0                8.1786477        1.6653345e-16    0               
 1          90         610.95476        0                0                0.096794386      8.2181881        0                0                0                0                0                0                0                8.3149825        1.6653345e-16    0               
 1          91         641.88564        0                0                0.096794386      8.3512356        0                0                0                0                0                0                0                8.44803          1.6653345e-16    0               
 1          92         674.36306        0                0                0.096794386      8.4806157        0                0                0                0                0                0                0                8.5774101        1.3877788e-16    0               
 1          93         708.46435        0                0                0.096794386      8.6059633        0                0                0                0                0                0                0                8.7027577        1.3877788e-16    0               
 1          94         744.27071        0                0                0.096794386      8.7269333        0                0                0                0                0                0                0                8.8237277        1.3877788e-16    0               
 1          95         781.86738        0                0                0.096794386      8.8432053        0                0                0                0                0                0                0                8.9399997        1.3877788e-16    0               
 1          96         821.34389        0                0                0.096794386      8.9544878        0                0                0                0                0                0                0                9.0512822        1.3877788e-16    0               
 1          97         862.79422        0                0                0.096794386      9.0605227        0                0                0                0                0                0                0                9.1573171        1.3877788e-16    0               
 1          98         906.31707        0                0                0.096794386      9.1610895        0                0                0                0                0                0                0                9.2578839        1.3877788e-16    0               
 1          99         952.01606        0                0                0.096794386      9.2560084        0                0                0                0                0                0                0                9.3528028        1.110223e-16     0               
 1          100        1000             0                0                0.096794386      9.3451434        0                0                0                0                0                0                0                9.4419378        9.7144515e-17    0               
