 IPER  ISTEP  TLEN  ILYR  STAIN  TOPIN  BOTIN  CSTIN  IBEIN  IBVIN  WSTIN  CNHIN  STAOUT  TOPOUT  BOTOUT  CSTOUT  IBEOUT  IBVOUT  WSTOUT  CNHOUT  ABER
 1          73         262.23802        1          0                0                0                0                0                0.94197387       0                0                0                0                0                0                0                0                0                0.94197387       1.9081958e-17   
 1          74         275.73305        1          0                0                0                0                0                0.94993409       0                0                0                0                0                0                0                0                0                0.94993409       1.9081958e-17   
 1          75         289.90284        1          0                0                0                0                0                0.95727027       0                0                0                0                0                0                0                0                0                0.95727027       2.0816682e-17   
 1          76         304.78113        1          0                0                0                0                0                0.9639901        0                0                0                0                0                0                0                0                0                0.9639901        1.994932e-17    
 1          77         320.40332        1          0                0                0                0                0                0.97010616       0                0                0                0                0                0                0                0                0                0.97010616       1.9081958e-17   
 1          78         336.80662        1          0                0                0                0                0                0.97563576       0                0                0                0                0                0                0                0                0                0.97563576       1.994932e-17    
 1          79         354.03009        1          0                0                0                0                0                0.98060054       0                0                0                0                0                0                0                0                0                0.98060054       2.0816682e-17   
 1          80         372.11474        1          0                0                0                0                0                0.98502604       0                0                0                0                0                0                0                0                0                0.98502604       2.0816682e-17   
 1          81         391.10361        1          0                0                0                0                0                0.98894119       0                0                0                0                0                0                0                0                0                0.98894119       2.0816682e-17   
 1          82         411.04193        1          0                0                0                0                0                0.99237773       0                0                0                0                0                0                0                0                0                0.99237773       2.1684043e-17   
 1          83         431.97716        1          0                0                0                0                0                0.99536959       0                0                0                0                0                0                0                0                0                0.99536959       2.1684043e-17   
 1          84         453.95916        1          0                0                0                0                0                0.9979522        0                0                0                0                0                0                0                0                0                0.9979522        2.1684043e-17   
 1          85         477.04026        1          0                0                0                0                0                1.0001619        0                0                0                0                0                0                0                0                0                1.0001619        2.1684043e-17   
 1          86         501.27541        1          0                0                0                0                0                1.0020351        0                0                0                0                0                0                0                0                0                1.0020351        2.1684043e-17   
 1          87         526.72232        1          0                0                0                0                0                1.0036079        0                0                0                0                0                0                0                0                0                1.0036079        2.1684043e-17   
 1          88         553.44157        1          0                0                0                0                0                1.0049155        0                0                0                0                0                0                0                0                0                1.0049155        2.1684043e-17   
 1          89         581.49679        1          0                0                0                0                0                1.0059912        0                0                0                0                0                0                0                0                0                1.0059912        2.1900884e-17   
 1          90         610.95476        1          0                0                0                0                0                1.0068668        0                0                0                0                0                0                0                0                0                1.0068668        2.2009304e-17   
 1          91         641.88564        1          0                0                0                0                0                1.0075715        0                0                0                0                0                0                0                0                0                1.0075715        2.2009304e-17   
 1          92         674.36306        1          0                0                0                0                0                1.0081321        0                0                0                0                0                0                0                0                0                1.0081321        2.2009304e-17   
 1          93         708.46435        1          0                0                0                0                0                1.0085728        0                0                0                0                0                0                0                0                0                1.0085728        2.2009304e-17   
 1          94         744.27071        1          0                0                0                0                0                1.008915         0                0                0                0                0                0                0                0                0                1.008915         2.2009304e-17   
 1          95         781.86738        1          0                0                0                0                0                1.0091771        0                0                0                0                0                0                0                0                0                1.0091771        2.2009304e-17   
 1          96         821.34389        1          0                0                0                0                0                1.0093753        0                0                0                0                0                0                0                0                0                1.0093753        2.2036409e-17   
 1          97         862.79422        1          0                0                0                0                0                1.0095231        0                0                0                0                0                0                0                0                0                1.0095231        2.2063514e-17   
 1          98         906.31707        1          0                0                0                0                0                1.0096318        0                0                0                0                0                0                0                0                0                1.0096318        2.2063514e-17   
 1          99         952.01606        1          0                0                0                0                0                1.0097104        0                0                0                0                0                0                0                0                0                1.0097104        2.2063514e-17   
 1          100        1000             1          0                0                0                0                0                1.0097665        0                0                0                0                0                0                0                0                0                1.0097665        2.207029e-17    
