 IPER  ISTEP  TLEN  IDB  ILYR  IROW  ICOL  CHEAD  COM  EST  HC  RERR
 1          24         17.05041         1          1          1          2          9.8384191        0.29163688       490.16158        490.16158        1.1196235e-07   
 1          25         18.286069        1          1          1          2          9.7958802        0.30230316       490.20412        490.20412        1.0948979e-07   
 1          26         19.58351         1          1          1          2          9.7457742        0.31311132       490.25423        490.25423        1.0713198e-07   
 1          27         20.945824        1          1          1          2          9.6875118        0.32407148       490.31249        490.31249        1.0489076e-07   
 1          28         22.376253        1          1          1          2          9.6205699        0.33519332       490.37943        490.37943        1.0276823e-07   
 1          29         23.878204        1          1          1          2          9.5445022        0.34648611       490.4555         490.4555         1.0076794e-07   
 1          30         25.455252        1          1          1          2          9.458947         0.35795873       490.54105        490.54105        9.8893539e-08   
 1          31         27.111152        1          1          1          2          9.3636315        0.36961965       490.63637        490.63637        9.7148557e-08   
 1          32         28.849848        1          1          1          2          9.2583742        0.38147691       490.74163        490.74163        9.5537099e-08   
 1          33         30.675479        1          1          1          2          9.1430842        0.39353805       490.85692        490.85692        9.4060023e-08   
 1          34         32.592391        1          1          1          2          9.0177585        0.40581006       490.98224        490.98224        9.2719456e-08   
 1          35         34.605148        1          1          1          2          8.8824783        0.41829922       491.11752        491.11752        9.1514244e-08   
 1          36         36.718544        1          1          1          2          8.7374028        0.43101104       491.2626         491.2626         9.0442428e-08   
 1          37         38.937609        1          1          1          2          8.5827624        0.44395003       491.41724        491.41724        8.9500112e-08   
 1          38         41.267627        1          1          1          2          8.4188521        0.45711963       491.58115        491.58115        8.86806e-08     
 1          39         43.714147        1          1          1          2          8.2460236        0.47052192       491.75398        491.75398        8.7975218e-08   
 1          40         46.282992        1          1          1          2          8.0646776        0.48415752       491.93532        491.93532        8.7374318e-08   
 1          41         48.98028         1          1          1          2          7.8752571        0.49802534       492.12474        492.12474        8.686609e-08    
 1          42         51.812432        1          1          1          2          7.6782404        0.51212238       492.32176        492.32176        8.6437167e-08   
 1          43         54.786192        1          1          1          2          7.4741351        0.52644355       492.52586        492.52586        8.6073802e-08   
 1          44         57.908639        1          1          1          2          7.2634728        0.54098152       492.73653        492.73653        8.5761082e-08   
 1          45         61.187209        1          1          1          2          7.0468046        0.55572649       492.9532         492.9532         8.5485086e-08   
 1          46         64.629708        1          1          1          2          6.8246979        0.57066613       493.1753         493.1753         8.5230628e-08   
 1          47         68.244331        1          1          1          2          6.5977334        0.58578542       493.40227        493.40227        8.4984058e-08   
 1          48         72.039686        1          1          1          2          6.3665034        0.60106662       493.6335         493.6335         8.4730754e-08   
 1          49         76.024808        1          1          1          2          6.1316103        0.61648919       493.86839        493.86839        8.4460172e-08   
 1          50         80.209187        1          1          1          2          5.8936667        0.63202982       494.10633        494.10633        8.4160649e-08   
 1          51         84.602784        1          1          1          2          5.6532947        0.64766247       494.34671        494.34671        8.3822933e-08   
 1          52         89.216062        1          1          1          2          5.4111262        0.66335847       494.58887        494.58887        8.3440635e-08   
 1          53         94.060003        1          1          1          2          5.1678031        0.67908659       494.8322         494.8322         8.3007379e-08   
 1          54         99.146141        1          1          1          2          4.9239776        0.69481329       495.07602        495.07602        8.251936e-08    
 1          55         104.48659        1          1          1          2          4.6803114        0.71050285       495.31969        495.31969        8.1975118e-08   
 1          56         110.09405        1          1          1          2          4.4374756        0.72611766       495.56252        495.56252        8.1374983e-08   
 1          57         115.98189        1          1          1          2          4.1961492        0.74161852       495.80385        495.80385        8.0720653e-08   
 1          58         122.16413        1          1          1          2          3.9570169        0.75696489       496.04298        496.04298        8.0016252e-08   
 1          59         128.65547        1          1          1          2          3.7207664        0.77211536       496.27923        496.27923        7.9266895e-08   
 1          60         135.47138        1          1          1          2          3.488085         0.78702792       496.51192        496.51192        7.8479114e-08   
 1          61         142.62809        1          1          1          2          3.2596547        0.80166048       496.74035        496.74035        7.7660225e-08   
 1          62         150.14263        1          1          1          2          3.0361475        0.81597125       496.96385        496.96385        7.6818603e-08   
 1          63         158.0329         1          1          1          2          2.818219         0.82991925       497.18178        497.18178        7.5963326e-08   
 1          64         166.31769        1          1          1          2          2.6065024        0.84346478       497.3935         497.3935         7.5102965e-08   
 1          65         175.01671        1          1          1          2          2.4016011        0.85656993       497.5984         497.5984         7.4246354e-08   
 1          66         184.15068        1          1          1          2          2.2040818        0.86919904       497.79592        497.79592        7.3401489e-08   
 1          67         193.74135        1          1          1          2          2.0144673        0.88131926       497.98553        497.98553        7.2576048e-08   
 1          68         203.81156        1          1          1          2          1.833229         0.89290093       498.16677        498.16677        7.1777236e-08   
 1          69         214.38528        1          1          1          2          1.6607803        0.90391814       498.33922        498.33922        7.1011211e-08   
 1          70         225.48768        1          1          1          2          1.4974701        0.91434903       498.50253        498.50253        7.0281976e-08   
 1          71         237.1452         1          1          1          2          1.3435774        0.92417621       498.65642        498.65642        6.9593741e-08   
 1          72         249.3856         1          1          1          2          1.1993066        0.93338705       498.80069        498.80069        6.8949369e-08   
 1          73         262.23802        1          1          1          2          1.0647839        0.94197387       498.93522        498.93522        6.8350472e-08   
 1          74         275.73305        1          1          1          2          0.94005523       0.94993409       499.05994        499.05994        6.7797867e-08   
 1          75         289.90284        1          1          1          2          0.82508552       0.95727027       499.17491        499.17491        6.7292002e-08   
 1          76         304.78113        1          1          1          2          0.71975931       0.9639901        499.28024        499.28024        6.6831921e-08   
 1          77         320.40332        1          1          1          2          0.62388322       0.97010616       499.37612        499.37612        6.6416436e-08   
 1          78         336.80662        1          1          1          2          0.53718982       0.97563576       499.46281        499.46281        6.6043576e-08   
 1          79         354.03009        1          1          1          2          0.45934308       0.98060054       499.54066        499.54066        6.5711134e-08   
 1          80         372.11474        1          1          1          2          0.38994527       0.98502604       499.61005        499.61005        6.5417097e-08   
 1          81         391.10361        1          1          1          2          0.32854502       0.98894119       499.67145        499.67145        6.515898e-08    
 1          82         411.04193        1          1          1          2          0.27464648       0.99237773       499.72535        499.72535        6.4933932e-08   
 1          83         431.97716        1          1          1          2          0.22771919       0.99536959       499.77228        499.77228        6.4738827e-08   
 1          84         453.95916        1          1          1          2          0.18720851       0.9979522        499.81279        499.81279        6.4571583e-08   
 1          85         477.04026        1          1          1          2          0.15254608       1.0001619        499.84745        499.84745        6.442868e-08    
 1          86         501.27541        1          1          1          2          0.1231602        1.0020351        499.87684        499.87684        6.4308147e-08   
 1          87         526.72232        1          1          1          2          0.098485706      1.0036079        499.90151        499.90151        6.4207309e-08   
 1          88         553.44157        1          1          1          2          0.077972989      1.0049155        499.92203        499.92203        6.4123702e-08   
 1          89         581.49679        1          1          1          2          0.061096057      1.0059912        499.9389         499.9389         6.4055265e-08   
 1          90         610.95476        1          1          1          2          0.04735929       1.0068668        499.95264        499.95264        6.3999397e-08   
 1          91         641.88564        1          1          1          2          0.036302812      1.0075715        499.9637         499.9637         6.3954954e-08   
 1          92         674.36306        1          1          1          2          0.027506395      1.0081321        499.97249        499.97249        6.3919255e-08   
 1          93         708.46435        1          1          1          2          0.020591873      1.0085728        499.97941        499.97941        6.3891126e-08   
 1          94         744.27071        1          1          1          2          0.015224129      1.008915         499.98478        499.98478        6.3869428e-08   
 1          95         781.86738        1          1          1          2          0.011110776      1.0091771        499.98889        499.98889        6.3852814e-08   
 1          96         821.34389        1          1          1          2          0.0080006991     1.0093753        499.992          499.992          6.3840494e-08   
 1          97         862.79422        1          1          1          2          0.0056816553     1.0095231        499.99432        499.99432        6.3831148e-08   
 1          98         906.31707        1          1          1          2          0.003977155      1.0096318        499.99602        499.99602        6.3824598e-08   
 1          99         952.01606        1          1          1          2          0.0027428611     1.0097104        499.99726        499.99726        6.3819714e-08   
 1          100        1000             1          1          1          2          0.0018627201     1.0097665        499.99814        499.99814        6.3815838e-08   
