 IPER  ISTEP           DLEN           ILYR    IROW   ICOL            XCORD               YCORD                      FlowX                    FlowY                   FlowZ
 1          32         1.73869569       1          1          1          0.50000000       -0.50000000      -6.51069124e-03  0.00000000e+00   0.00000000e+00  
 1          32         1.73869569       1          1          2          1.50000000       -0.50000000      6.51069124e-03   0.00000000e+00   0.00000000e+00  
 1          32         1.73869569       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          33         1.82563048       1          1          1          0.50000000       -0.50000000      -6.61160407e-03  0.00000000e+00   0.00000000e+00  
 1          33         1.82563048       1          1          2          1.50000000       -0.50000000      6.61160407e-03   0.00000000e+00   0.00000000e+00  
 1          33         1.82563048       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          34         1.91691200       1          1          1          0.50000000       -0.50000000      -6.71634738e-03  0.00000000e+00   0.00000000e+00  
 1          34         1.91691200       1          1          2          1.50000000       -0.50000000      6.71634738e-03   0.00000000e+00   0.00000000e+00  
 1          34         1.91691200       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          35         2.01275760       1          1          1          0.50000000       -0.50000000      -6.82494543e-03  0.00000000e+00   0.00000000e+00  
 1          35         2.01275760       1          1          2          1.50000000       -0.50000000      6.82494543e-03   0.00000000e+00   0.00000000e+00  
 1          35         2.01275760       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          36         2.11339548       1          1          1          0.50000000       -0.50000000      -6.93743257e-03  0.00000000e+00   0.00000000e+00  
 1          36         2.11339548       1          1          2          1.50000000       -0.50000000      6.93743257e-03   0.00000000e+00   0.00000000e+00  
 1          36         2.11339548       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          37         2.21906525       1          1          1          0.50000000       -0.50000000      -7.05385799e-03  0.00000000e+00   0.00000000e+00  
 1          37         2.21906525       1          1          2          1.50000000       -0.50000000      7.05385799e-03   0.00000000e+00   0.00000000e+00  
 1          37         2.21906525       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          38         2.33001852       1          1          1          0.50000000       -0.50000000      -7.17428245e-03  0.00000000e+00   0.00000000e+00  
 1          38         2.33001852       1          1          2          1.50000000       -0.50000000      7.17428245e-03   0.00000000e+00   0.00000000e+00  
 1          38         2.33001852       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          39         2.44651944       1          1          1          0.50000000       -0.50000000      -7.29877339e-03  0.00000000e+00   0.00000000e+00  
 1          39         2.44651944       1          1          2          1.50000000       -0.50000000      7.29877339e-03   0.00000000e+00   0.00000000e+00  
 1          39         2.44651944       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          40         2.56884541       1          1          1          0.50000000       -0.50000000      -7.42740495e-03  0.00000000e+00   0.00000000e+00  
 1          40         2.56884541       1          1          2          1.50000000       -0.50000000      7.42740495e-03   0.00000000e+00   0.00000000e+00  
 1          40         2.56884541       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
