 IPER  ISTEP  TLEN  ILYR  IROW  ICOL  DISP  COM  TOTGL  EST
 1          56         110.09405        1          1          3          0                0                2000             1000            
 1          57         115.98189        1          1          1          0                0                2000             1000            
 1          57         115.98189        1          1          2          0.84212449       0.84212449       2000             1000            
 1          57         115.98189        1          1          3          0                0                2000             1000            
 1          58         122.16413        1          1          1          0                0                2000             1000            
 1          58         122.16413        1          1          2          0.86324903       0.86324903       2000             1000            
 1          58         122.16413        1          1          3          0                0                2000             1000            
 1          59         128.65547        1          1          1          0                0                2000             1000            
 1          59         128.65547        1          1          2          0.88482726       0.88482726       2000             1000            
 1          59         128.65547        1          1          3          0                0                2000             1000            
 1          60         135.47138        1          1          1          0                0                2000             1000            
 1          60         135.47138        1          1          2          0.90687196       0.90687196       2000             1000            
 1          60         135.47138        1          1          3          0                0                2000             1000            
 1          61         142.62809        1          1          1          0                0                2000             1000            
 1          61         142.62809        1          1          2          0.92939621       0.92939621       2000             1000            
 1          61         142.62809        1          1          3          0                0                2000             1000            
 1          62         150.14263        1          1          1          0                0                2000             1000            
 1          62         150.14263        1          1          2          0.95241336       0.95241336       2000             1000            
 1          62         150.14263        1          1          3          0                0                2000             1000            
 1          63         158.0329         1          1          1          0                0                2000             1000            
 1          63         158.0329         1          1          2          0.97593709       0.97593709       2000             1000            
 1          63         158.0329         1          1          3          0                0                2000             1000            
 1          64         166.31769        1          1          1          0                0                2000             1000            
 1          64         166.31769        1          1          2          0.99998134       0.99998134       2000             1000            
 1          64         166.31769        1          1          3          0                0                2000             1000            
 1          65         175.01671        1          1          1          0                0                2000             1000            
 1          65         175.01671        1          1          2          1.0245604        1.0245604        2000             1000            
 1          65         175.01671        1          1          3          0                0                2000             1000            
 1          66         184.15068        1          1          1          0                0                2000             1000            
 1          66         184.15068        1          1          2          1.0496889        1.0496889        2000             1000            
 1          66         184.15068        1          1          3          0                0                2000             1000            
 1          67         193.74135        1          1          1          0                0                2000             1000            
 1          67         193.74135        1          1          2          1.0753817        1.0753817        2000             1000            
 1          67         193.74135        1          1          3          0                0                2000             1000            
 1          68         203.81156        1          1          1          0                0                2000             1000            
 1          68         203.81156        1          1          2          1.1016542        1.1016542        2000             1000            
 1          68         203.81156        1          1          3          0                0                2000             1000            
 1          69         214.38528        1          1          1          0                0                2000             1000            
 1          69         214.38528        1          1          2          1.1285219        1.1285219        2000             1000            
 1          69         214.38528        1          1          3          0                0                2000             1000            
 1          70         225.48768        1          1          1          0                0                2000             1000            
 1          70         225.48768        1          1          2          1.1560007        1.1560007        2000             1000            
 1          70         225.48768        1          1          3          0                0                2000             1000            
 1          71         237.1452         1          1          1          0                0                2000             1000            
 1          71         237.1452         1          1          2          1.1841072        1.1841072        2000             1000            
 1          71         237.1452         1          1          3          0                0                2000             1000            
 1          72         249.3856         1          1          1          0                0                2000             1000            
 1          72         249.3856         1          1          2          1.2128578        1.2128578        2000             1000            
 1          72         249.3856         1          1          3          0                0                2000             1000            
 1          73         262.23802        1          1          1          0                0                2000             1000            
 1          73         262.23802        1          1          2          1.2422699        1.2422699        2000             1000            
 1          73         262.23802        1          1          3          0                0                2000             1000            
 1          74         275.73305        1          1          1          0                0                2000             1000            
 1          74         275.73305        1          1          2          1.2723607        1.2723607        2000             1000            
 1          74         275.73305        1          1          3          0                0                2000             1000            
 1          75         289.90284        1          1          1          0                0                2000             1000            
 1          75         289.90284        1          1          2          1.3031483        1.3031483        2000             1000            
 1          75         289.90284        1          1          3          0                0                2000             1000            
 1          76         304.78113        1          1          1          0                0                2000             1000            
 1          76         304.78113        1          1          2          1.3346509        1.3346509        2000             1000            
 1          76         304.78113        1          1          3          0                0                2000             1000            
 1          77         320.40332        1          1          1          0                0                2000             1000            
 1          77         320.40332        1          1          2          1.3668872        1.3668872        2000             1000            
 1          77         320.40332        1          1          3          0                0                2000             1000            
 1          78         336.80662        1          1          1          0                0                2000             1000            
 1          78         336.80662        1          1          2          1.3998765        1.3998765        2000             1000            
 1          78         336.80662        1          1          3          0                0                2000             1000            
 1          79         354.03009        1          1          1          0                0                2000             1000            
 1          79         354.03009        1          1          2          1.4336383        1.4336383        2000             1000            
 1          79         354.03009        1          1          3          0                0                2000             1000            
 1          80         372.11474        1          1          1          0                0                2000             1000            
 1          80         372.11474        1          1          2          1.4681928        1.4681928        2000             1000            
 1          80         372.11474        1          1          3          0                0                2000             1000            
 1          81         391.10361        1          1          1          0                0                2000             1000            
 1          81         391.10361        1          1          2          1.5035604        1.5035604        2000             1000            
 1          81         391.10361        1          1          3          0                0                2000             1000            
 1          82         411.04193        1          1          1          0                0                2000             1000            
 1          82         411.04193        1          1          2          1.5397621        1.5397621        2000             1000            
 1          82         411.04193        1          1          3          0                0                2000             1000            
 1          83         431.97716        1          1          1          0                0                2000             1000            
 1          83         431.97716        1          1          2          1.5768196        1.5768196        2000             1000            
 1          83         431.97716        1          1          3          0                0                2000             1000            
 1          84         453.95916        1          1          1          0                0                2000             1000            
 1          84         453.95916        1          1          2          1.6147548        1.6147548        2000             1000            
 1          84         453.95916        1          1          3          0                0                2000             1000            
 1          85         477.04026        1          1          1          0                0                2000             1000            
 1          85         477.04026        1          1          2          1.6535903        1.6535903        2000             1000            
 1          85         477.04026        1          1          3          0                0                2000             1000            
 1          86         501.27541        1          1          1          0                0                2000             1000            
 1          86         501.27541        1          1          2          1.6933491        1.6933491        2000             1000            
 1          86         501.27541        1          1          3          0                0                2000             1000            
 1          87         526.72232        1          1          1          0                0                2000             1000            
 1          87         526.72232        1          1          2          1.734055         1.734055         2000             1000            
 1          87         526.72232        1          1          3          0                0                2000             1000            
 1          88         553.44157        1          1          1          0                0                2000             1000            
 1          88         553.44157        1          1          2          1.775732         1.775732         2000             1000            
 1          88         553.44157        1          1          3          0                0                2000             1000            
 1          89         581.49679        1          1          1          0                0                2000             1000            
 1          89         581.49679        1          1          2          1.8184049        1.8184049        2000             1000            
 1          89         581.49679        1          1          3          0                0                2000             1000            
 1          90         610.95476        1          1          1          0                0                2000             1000            
 1          90         610.95476        1          1          2          1.8620992        1.8620992        2000             1000            
