 IPER  ISTEP  TLEN  STAIN  CSTIN  IBEIN  IBVIN  WSTIN  CNHIN  STAOUT  CSTOUT  IBEOUT  IBVOUT  WSTOUT  CNHOUT  ABER  RBER
 1          90         610.95476        0                0                0.10081575       1.7612835        0                0                0                0                2.7135611e-14    0                0                1.8620992        -1.2143064e-17   0               
 1          91         641.88564        0                0                0.10081575       1.806025         0                0                0                0                2.7135611e-14    0                0                1.9068408        -1.2143064e-17   0               
 1          92         674.36306        0                0                0.10081575       1.8518404        0                0                0                0                2.7135611e-14    0                0                1.9526562        -1.2143064e-17   0               
 1          93         708.46435        0                0                0.10081575       1.8987569        0                0                0                0                2.7135611e-14    0                0                1.9995727        -1.2143064e-17   0               
 1          94         744.27071        0                0                0.10081575       1.9468024        0                0                0                0                2.7135611e-14    0                0                2.0476182        -1.2143064e-17   0               
 1          95         781.86738        0                0                0.10081575       1.9960054        0                0                0                0                2.7135611e-14    0                0                2.0968211        -1.2143064e-17   0               
 1          96         821.34389        0                0                0.10081575       2.0463951        0                0                0                0                2.7135611e-14    0                0                2.1472108        -1.2143064e-17   0               
 1          97         862.79422        0                0                0.10081575       2.0980015        0                0                0                0                2.7135611e-14    0                0                2.1988172        -1.2143064e-17   0               
 1          98         906.31707        0                0                0.10081575       2.1508552        0                0                0                0                2.7135611e-14    0                0                2.2516709        -1.2143064e-17   0               
 1          99         952.01606        0                0                0.10081575       2.2049876        0                0                0                0                2.7135611e-14    0                0                2.3058034        -1.2143064e-17   0               
 1          100        1000             0                0                0.10081575       2.2604309        0                0                0                0                2.7135611e-14    0                0                2.3612467        -1.2143064e-17   0               
