 IPER  ISTEP  TLEN  ILYR  STAIN  TOPIN  BOTIN  CSTIN  IBEIN  IBVIN  WSTIN  CNHIN  STAOUT  TOPOUT  BOTOUT  CSTOUT  IBEOUT  IBVOUT  WSTOUT  CNHOUT  ABER
 1          77         320.40332        1          0                0                0                0                0.10039907       1.2615235        0                0                0                0                0                0                4.1501271e-11    0                0                1.3619225        0               
 1          78         336.80662        1          0                0                0                0                0.10039907       1.2944011        0                0                0                0                0                0                4.1501271e-11    0                0                1.3948002        0               
 1          79         354.03009        1          0                0                0                0                0.10039907       1.3280491        0                0                0                0                0                0                4.1501271e-11    0                0                1.4284481        0               
 1          80         372.11474        1          0                0                0                0                0.10039907       1.3624874        0                0                0                0                0                0                4.1501271e-11    0                0                1.4628865        -6.9388939e-18  
 1          81         391.10361        1          0                0                0                0                0.10039907       1.3977367        0                0                0                0                0                0                4.1501271e-11    0                0                1.4981357        -6.9388939e-18  
 1          82         411.04193        1          0                0                0                0                0.10039907       1.4338178        0                0                0                0                0                0                4.1501271e-11    0                0                1.5342169        -6.9388939e-18  
 1          83         431.97716        1          0                0                0                0                0.10039907       1.4707523        0                0                0                0                0                0                4.1501271e-11    0                0                1.5711513        -1.3877788e-17  
 1          84         453.95916        1          0                0                0                0                0.10039907       1.5085621        0                0                0                0                0                0                4.1501271e-11    0                0                1.6089612        -6.9388939e-18  
 1          85         477.04026        1          0                0                0                0                0.10039907       1.5472698        0                0                0                0                0                0                4.1501271e-11    0                0                1.6476688        -6.9388939e-18  
 1          86         501.27541        1          0                0                0                0                0.10039907       1.5868984        0                0                0                0                0                0                4.1501271e-11    0                0                1.6872974        -6.9388939e-18  
 1          87         526.72232        1          0                0                0                0                0.10039907       1.6274714        0                0                0                0                0                0                4.1501271e-11    0                0                1.7278705        -6.9388939e-18  
 1          88         553.44157        1          0                0                0                0                0.10039907       1.6690131        0                0                0                0                0                0                4.1501271e-11    0                0                1.7694122        -1.3877788e-17  
 1          89         581.49679        1          0                0                0                0                0.10039907       1.7115482        0                0                0                0                0                0                4.1501271e-11    0                0                1.8119473        -6.9388939e-18  
 1          90         610.95476        1          0                0                0                0                0.10039907       1.755102         0                0                0                0                0                0                4.1501271e-11    0                0                1.855501         -6.9388939e-18  
 1          91         641.88564        1          0                0                0                0                0.10039907       1.7997003        0                0                0                0                0                0                4.1501271e-11    0                0                1.9000994        -6.9388939e-18  
 1          92         674.36306        1          0                0                0                0                0.10039907       1.8453699        0                0                0                0                0                0                4.1501271e-11    0                0                1.945769         -6.9388939e-18  
 1          93         708.46435        1          0                0                0                0                0.10039907       1.8921378        0                0                0                0                0                0                4.1501271e-11    0                0                1.9925369        -6.9388939e-18  
 1          94         744.27071        1          0                0                0                0                0.10039907       1.9400319        0                0                0                0                0                0                4.1501271e-11    0                0                2.040431         -1.3877788e-17  
 1          95         781.86738        1          0                0                0                0                0.10039907       1.9890807        0                0                0                0                0                0                4.1501271e-11    0                0                2.0894797        -1.3877788e-17  
 1          96         821.34389        1          0                0                0                0                0.10039907       2.0393134        0                0                0                0                0                0                4.1501271e-11    0                0                2.1397124        -1.3877788e-17  
 1          97         862.79422        1          0                0                0                0                0.10039907       2.0907598        0                0                0                0                0                0                4.1501271e-11    0                0                2.1911589        -1.3877788e-17  
 1          98         906.31707        1          0                0                0                0                0.10039907       2.1434507        0                0                0                0                0                0                4.1501271e-11    0                0                2.2438498        -1.3877788e-17  
 1          99         952.01606        1          0                0                0                0                0.10039907       2.1974174        0                0                0                0                0                0                4.1501271e-11    0                0                2.2978165        -1.3877788e-17  
 1          100        1000             1          0                0                0                0                0.10039907       2.252692         0                0                0                0                0                0                4.1501271e-11    0                0                2.353091         -1.3877788e-17  
