 IPER  ISTEP  TLEN  ILYR  STAIN  TOPIN  BOTIN  CSTIN  IBEIN  IBVIN  WSTIN  CNHIN  STAOUT  TOPOUT  BOTOUT  CSTOUT  IBEOUT  IBVOUT  WSTOUT  CNHOUT  ABER
 1          43         54.786192        1          0                0                0                0                0.10019247       0.48503208       0                0                0                0                0                0                0                0                0                0.58522455       -1.5612511e-17  
 1          44         57.908639        1          0                0                0                0                0.10025995       0.5008777        0                0                0                0                0                0                0                0                0                0.60113766       -1.5612511e-17  
 1          45         61.187209        1          0                0                0                0                0.10030798       0.51704301       0                0                0                0                0                0                0                0                0                0.61735099       -1.5612511e-17  
 1          46         64.629708        1          0                0                0                0                0.10034125       0.53353266       0                0                0                0                0                0                0                0                0                0.63387391       -1.5612511e-17  
 1          47         68.244331        1          0                0                0                0                0.10036362       0.55035239       0                0                0                0                0                0                0                0                0                0.65071601       -1.5612511e-17  
 1          48         72.039686        1          0                0                0                0                0.10037817       0.56750891       0                0                0                0                0                0                0                0                0                0.66788708       -1.2143064e-17  
 1          49         76.024808        1          0                0                0                0                0.1003873        0.58500983       0                0                0                0                0                0                0                0                0                0.68539712       -1.2143064e-17  
 1          50         80.209187        1          0                0                0                0                0.10039279       0.60286359       0                0                0                0                0                0                0                0                0                0.70325638       -1.2143064e-17  
 1          51         84.602784        1          0                0                0                0                0.10039596       0.62107936       0                0                0                0                0                0                0                0                0                0.72147532       -1.5612511e-17  
 1          52         89.216062        1          0                0                0                0                0.10039769       0.63966694       0                0                0                0                0                0                0                0                0                0.74006463       -1.5612511e-17  
 1          53         94.060003        1          0                0                0                0                0.10039859       0.65863666       0                0                0                0                0                0                0                0                0                0.75903525       -1.5612511e-17  
 1          54         99.146141        1          0                0                0                0                0.10039902       0.67799934       0                0                0                0                0                0                0                0                0                0.77839836       -1.5612511e-17  
 1          55         104.48659        1          0                0                0                0                0.10039922       0.69776616       0                0                0                0                0                0                0                0                0                0.79816538       -1.2143064e-17  
 1          56         110.09405        1          0                0                0                0                0.1003993        0.71794869       0                0                0                0                0                0                0                0                0                0.81834799       -8.6736174e-18  
 1          57         115.98189        1          0                0                0                0                0.10039933       0.73855881       0                0                0                0                0                0                0                0                0                0.83895813       -8.6736174e-18  
 1          58         122.16413        1          0                0                0                0                0.10039934       0.75960867       0                0                0                0                0                0                0                0                0                0.86000801       -8.6736174e-18  
 1          59         128.65547        1          0                0                0                0                0.10039934       0.78111076       0                0                0                0                0                0                0                0                0                0.8815101        -8.6736174e-18  
 1          60         135.47138        1          0                0                0                0                0.10039934       0.80307781       0                0                0                0                0                0                0                0                0                0.90347715       -8.6736174e-18  
 1          61         142.62809        1          0                0                0                0                0.10039934       0.82552286       0                0                0                0                0                0                0                0                0                0.92592221       -8.6736174e-18  
 1          62         150.14263        1          0                0                0                0                0.10039934       0.84845925       0                0                0                0                0                0                0                0                0                0.94885859       -1.2143064e-17  
 1          63         158.0329         1          0                0                0                0                0.10039934       0.87190059       0                0                0                0                0                0                0                0                0                0.97229993       -1.2143064e-17  
 1          64         166.31769        1          0                0                0                0                0.10039934       0.89586081       0                0                0                0                0                0                0                0                0                0.99626015       -1.2143064e-17  
 1          65         175.01671        1          0                0                0                0                0.10039934       0.92035417       0                0                0                0                0                0                0                0                0                1.0207535        -1.5612511e-17  
 1          66         184.15068        1          0                0                0                0                0.10039934       0.94539523       0                0                0                0                0                0                0                0                0                1.0457946        -1.2143064e-17  
 1          67         193.74135        1          0                0                0                0                0.10039934       0.97099888       0                0                0                0                0                0                0                0                0                1.0713982        -1.5612511e-17  
 1          68         203.81156        1          0                0                0                0                0.10039934       0.99718037       0                0                0                0                0                0                0                0                0                1.0975797        -1.5612511e-17  
 1          69         214.38528        1          0                0                0                0                0.10039934       1.0239553        0                0                0                0                0                0                0                0                0                1.1243546        -1.5612511e-17  
 1          70         225.48768        1          0                0                0                0                0.10039934       1.0513395        0                0                0                0                0                0                0                0                0                1.1517388        -1.5612511e-17  
 1          71         237.1452         1          0                0                0                0                0.10039934       1.0793494        0                0                0                0                0                0                0                0                0                1.1797487        -1.9081958e-17  
 1          72         249.3856         1          0                0                0                0                0.10039934       1.1080016        0                0                0                0                0                0                0                0                0                1.2084009        -1.9081958e-17  
 1          73         262.23802        1          0                0                0                0                0.10039934       1.1373131        0                0                0                0                0                0                0                0                0                1.2377125        -1.2143064e-17  
 1          74         275.73305        1          0                0                0                0                0.10039934       1.1673015        0                0                0                0                0                0                0                0                0                1.2677009        -1.2143064e-17  
 1          75         289.90284        1          0                0                0                0                0.10039934       1.1979846        0                0                0                0                0                0                0                0                0                1.2983839        -5.2041704e-18  
 1          76         304.78113        1          0                0                0                0                0.10039934       1.2293806        0                0                0                0                0                0                0                0                0                1.3297799        1.7347235e-18   
 1          77         320.40332        1          0                0                0                0                0.10039934       1.2615082        0                0                0                0                0                0                0                0                0                1.3619075        1.7347235e-18   
 1          78         336.80662        1          0                0                0                0                0.10039934       1.2943866        0                0                0                0                0                0                0                0                0                1.3947859        1.7347235e-18   
 1          79         354.03009        1          0                0                0                0                0.10039934       1.3280353        0                0                0                0                0                0                0                0                0                1.4284347        1.7347235e-18   
 1          80         372.11474        1          0                0                0                0                0.10039934       1.3624744        0                0                0                0                0                0                0                0                0                1.4628737        1.7347235e-18   
 1          81         391.10361        1          0                0                0                0                0.10039934       1.3977244        0                0                0                0                0                0                0                0                0                1.4981237        1.7347235e-18   
 1          82         411.04193        1          0                0                0                0                0.10039934       1.4338062        0                0                0                0                0                0                0                0                0                1.5342055        -5.2041704e-18  
 1          83         431.97716        1          0                0                0                0                0.10039934       1.4707414        0                0                0                0                0                0                0                0                0                1.5711407        -5.2041704e-18  
 1          84         453.95916        1          0                0                0                0                0.10039934       1.5085518        0                0                0                0                0                0                0                0                0                1.6089512        -1.2143064e-17  
 1          85         477.04026        1          0                0                0                0                0.10039934       1.5472602        0                0                0                0                0                0                0                0                0                1.6476595        -1.2143064e-17  
 1          86         501.27541        1          0                0                0                0                0.10039934       1.5868894        0                0                0                0                0                0                0                0                0                1.6872887        -1.2143064e-17  
 1          87         526.72232        1          0                0                0                0                0.10039934       1.627463         0                0                0                0                0                0                0                0                0                1.7278624        -1.2143064e-17  
 1          88         553.44157        1          0                0                0                0                0.10039934       1.6690054        0                0                0                0                0                0                0                0                0                1.7694047        -5.2041704e-18  
 1          89         581.49679        1          0                0                0                0                0.10039934       1.711541         0                0                0                0                0                0                0                0                0                1.8119404        1.7347235e-18   
 1          90         610.95476        1          0                0                0                0                0.10039934       1.7550953        0                0                0                0                0                0                0                0                0                1.8554947        1.7347235e-18   
 1          91         641.88564        1          0                0                0                0                0.10039934       1.7996943        0                0                0                0                0                0                0                0                0                1.9000936        1.7347235e-18   
 1          92         674.36306        1          0                0                0                0                0.10039934       1.8453644        0                0                0                0                0                0                0                0                0                1.9457637        1.7347235e-18   
 1          93         708.46435        1          0                0                0                0                0.10039934       1.8921328        0                0                0                0                0                0                0                0                0                1.9925322        1.7347235e-18   
 1          94         744.27071        1          0                0                0                0                0.10039934       1.9400274        0                0                0                0                0                0                0                0                0                2.0404268        -5.2041704e-18  
 1          95         781.86738        1          0                0                0                0                0.10039934       1.9890767        0                0                0                0                0                0                0                0                0                2.0894761        -1.2143064e-17  
 1          96         821.34389        1          0                0                0                0                0.10039934       2.0393099        0                0                0                0                0                0                0                0                0                2.1397092        -1.2143064e-17  
 1          97         862.79422        1          0                0                0                0                0.10039934       2.0907568        0                0                0                0                0                0                0                0                0                2.1911562        -2.6020852e-17  
 1          98         906.31707        1          0                0                0                0                0.10039934       2.1434482        0                0                0                0                0                0                0                0                0                2.2438475        -2.6020852e-17  
 1          99         952.01606        1          0                0                0                0                0.10039934       2.1974153        0                0                0                0                0                0                0                0                0                2.2978147        -2.6020852e-17  
 1          100        1000             1          0                0                0                0                0.10039934       2.2526903        0                0                0                0                0                0                0                0                0                2.3530897        -2.6020852e-17  
