 IPER  ISTEP           DLEN           ILYR    IROW   ICOL                     STA                     FBC                     CST                     IBE                     IBV                     WST                     CNH                     ABER
 1          31         1.65590066       1          1          3          -0.00000000e+00  6.39133243e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -6.39133243e-03  0.00000000e+00  
 1          32         1.73869569       1          1          1          -0.00000000e+00  6.48799758e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -6.48799758e-03  0.00000000e+00  
 1          32         1.73869569       1          1          2          -0.00000000e+00  -1.29759952e-02  0.00000000e+00   9.02825624e-04   1.20731695e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          32         1.73869569       1          1          3          -0.00000000e+00  6.48799758e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -6.48799758e-03  0.00000000e+00  
 1          33         1.82563048       1          1          1          -0.00000000e+00  6.58847855e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -6.58847855e-03  0.00000000e+00  
 1          33         1.82563048       1          1          2          -0.00000000e+00  -1.31769571e-02  0.00000000e+00   7.86018827e-04   1.23909383e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          33         1.82563048       1          1          3          -0.00000000e+00  6.58847855e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -6.58847855e-03  0.00000000e+00  
 1          34         1.91691200       1          1          1          -0.00000000e+00  6.69278002e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -6.69278002e-03  0.00000000e+00  
 1          34         1.91691200       1          1          2          -0.00000000e+00  -1.33855600e-02  0.00000000e+00   6.77035145e-04   1.27085249e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          34         1.91691200       1          1          3          -0.00000000e+00  6.69278002e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -6.69278002e-03  0.00000000e+00  
 1          35         2.01275760       1          1          1          -0.00000000e+00  6.80092526e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -6.80092526e-03  0.00000000e+00  
 1          35         2.01275760       1          1          2          -0.00000000e+00  -1.36018505e-02  0.00000000e+00   5.76225783e-04   1.30256247e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          35         2.01275760       1          1          3          -0.00000000e+00  6.80092526e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -6.80092526e-03  0.00000000e+00  
 1          36         2.11339548       1          1          1          -0.00000000e+00  6.91295192e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -6.91295192e-03  0.00000000e+00  
 1          36         2.11339548       1          1          2          -0.00000000e+00  -1.38259038e-02  0.00000000e+00   4.84232100e-04   1.33416717e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          36         2.11339548       1          1          3          -0.00000000e+00  6.91295192e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -6.91295192e-03  0.00000000e+00  
 1          37         2.21906525       1          1          1          -0.00000000e+00  7.02890762e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -7.02890762e-03  0.00000000e+00  
 1          37         2.21906525       1          1          2          -0.00000000e+00  -1.40578152e-02  0.00000000e+00   4.01555834e-04   1.36562594e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          37         2.21906525       1          1          3          -0.00000000e+00  7.02890762e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -7.02890762e-03  0.00000000e+00  
 1          38         2.33001852       1          1          1          -0.00000000e+00  7.14885290e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -7.14885290e-03  0.00000000e+00  
 1          38         2.33001852       1          1          2          -0.00000000e+00  -1.42977058e-02  0.00000000e+00   3.28189625e-04   1.39695162e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          38         2.33001852       1          1          3          -0.00000000e+00  7.14885290e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -7.14885290e-03  0.00000000e+00  
 1          39         2.44651944       1          1          1          -0.00000000e+00  7.27285547e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -7.27285547e-03  0.00000000e+00  
 1          39         2.44651944       1          1          2          -0.00000000e+00  -1.45457109e-02  0.00000000e+00   2.64100587e-04   1.42816104e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          39         2.44651944       1          1          3          -0.00000000e+00  7.27285547e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -7.27285547e-03  0.00000000e+00  
 1          40         2.56884541       1          1          1          -0.00000000e+00  7.40099024e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -7.40099024e-03  0.00000000e+00  
 1          40         2.56884541       1          1          2          -0.00000000e+00  -1.48019805e-02  0.00000000e+00   2.09032335e-04   1.45929482e-02   0.00000000e+00   0.00000000e+00   2.22811822e-18  
 1          40         2.56884541       1          1          3          -0.00000000e+00  7.40099024e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -7.40099024e-03  0.00000000e+00  
 1          41         2.69728768       1          1          1          -0.00000000e+00  7.53333890e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -7.53333890e-03  0.00000000e+00  
 1          41         2.69728768       1          1          2          -0.00000000e+00  -1.50666778e-02  0.00000000e+00   1.62489837e-04   1.49041880e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          41         2.69728768       1          1          3          -0.00000000e+00  7.53333890e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -7.53333890e-03  0.00000000e+00  
 1          42         2.83215207       1          1          1          -0.00000000e+00  7.66998790e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -7.66998790e-03  0.00000000e+00  
 1          42         2.83215207       1          1          2          -0.00000000e+00  -1.53399758e-02  0.00000000e+00   1.23868823e-04   1.52161070e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          42         2.83215207       1          1          3          -0.00000000e+00  7.66998790e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -7.66998790e-03  0.00000000e+00  
 1          43         2.97375967       1          1          1          -0.00000000e+00  7.81102823e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -7.81102823e-03  0.00000000e+00  
 1          43         2.97375967       1          1          2          -0.00000000e+00  -1.56220565e-02  0.00000000e+00   9.24925968e-05   1.55295639e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          43         2.97375967       1          1          3          -0.00000000e+00  7.81102823e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -7.81102823e-03  0.00000000e+00  
 1          44         3.12244766       1          1          1          -0.00000000e+00  7.95655477e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -7.95655477e-03  0.00000000e+00  
 1          44         3.12244766       1          1          2          -0.00000000e+00  -1.59131095e-02  0.00000000e+00   6.74821707e-05   1.58456274e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          44         3.12244766       1          1          3          -0.00000000e+00  7.95655477e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -7.95655477e-03  0.00000000e+00  
 1          45         3.27857004       1          1          1          -0.00000000e+00  8.10666579e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -8.10666579e-03  0.00000000e+00  
 1          45         3.27857004       1          1          2          -0.00000000e+00  -1.62133316e-02  0.00000000e+00   4.80268442e-05   1.61653047e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          45         3.27857004       1          1          3          -0.00000000e+00  8.10666579e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -8.10666579e-03  0.00000000e+00  
 1          46         3.44249854       1          1          1          -0.00000000e+00  8.26146263e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -8.26146263e-03  0.00000000e+00  
 1          46         3.44249854       1          1          2          -0.00000000e+00  -1.65229253e-02  0.00000000e+00   3.32691244e-05   1.64896561e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          46         3.44249854       1          1          3          -0.00000000e+00  8.26146263e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -8.26146263e-03  0.00000000e+00  
 1          47         3.61462347       1          1          1          -0.00000000e+00  8.42104943e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -8.42104943e-03  0.00000000e+00  
 1          47         3.61462347       1          1          2          -0.00000000e+00  -1.68420989e-02  0.00000000e+00   2.23683104e-05   1.68197306e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          47         3.61462347       1          1          3          -0.00000000e+00  8.42104943e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -8.42104943e-03  0.00000000e+00  
 1          48         3.79535464       1          1          1          -0.00000000e+00  8.58553295e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -8.58553295e-03  0.00000000e+00  
 1          48         3.79535464       1          1          2          -0.00000000e+00  -1.71710659e-02  0.00000000e+00   1.45496806e-05   1.71565162e-02   0.00000000e+00   0.00000000e+00   3.29194540e-18  
 1          48         3.79535464       1          1          3          -0.00000000e+00  8.58553295e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -8.58553295e-03  0.00000000e+00  
 1          49         3.98512237       1          1          1          -0.00000000e+00  8.75502245e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -8.75502245e-03  0.00000000e+00  
 1          49         3.98512237       1          1          2          -0.00000000e+00  -1.75100449e-02  0.00000000e+00   9.12721354e-06   1.75009177e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          49         3.98512237       1          1          3          -0.00000000e+00  8.75502245e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -8.75502245e-03  0.00000000e+00  
 1          50         4.18437849       1          1          1          -0.00000000e+00  8.92962961e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -8.92962961e-03  0.00000000e+00  
 1          50         4.18437849       1          1          2          -0.00000000e+00  -1.78592592e-02  0.00000000e+00   5.49830530e-06   1.78537609e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00  
