 IPER  ISTEP  TLEN  ILYR  STAIN  TOPIN  BOTIN  CSTIN  IBEIN  IBVIN  WSTIN  CNHIN  STAOUT  TOPOUT  BOTOUT  CSTOUT  IBEOUT  IBVOUT  WSTOUT  CNHOUT  ABER
 1          62         150.14263        1          0                0                0                0                0.099313851      0.38921983       0                0                0                0                0                0                0                0                0                0.48853368       -8.6736174e-19  
 1          63         158.0329         1          0                0                0                0                0.099633239      0.40125234       0                0                0                0                0                0                0                0                0                0.50088558       -8.6736174e-19  
 1          64         166.31769        1          0                0                0                0                0.099900634      0.41359789       0                0                0                0                0                0                0                0                0                0.51349852       -8.6736174e-19  
 1          65         175.01671        1          0                0                0                0                0.10012139       0.42625727       0                0                0                0                0                0                0                0                0                0.52637866       -8.6736174e-19  
 1          66         184.15068        1          0                0                0                0                0.10030097       0.43923138       0                0                0                0                0                0                0                0                0                0.53953235       -8.6736174e-19  
 1          67         193.74135        1          0                0                0                0                0.10044474       0.45252141       0                0                0                0                0                0                0                0                0                0.55296615       -8.6736174e-19  
 1          68         203.81156        1          0                0                0                0                0.10055793       0.46612892       0                0                0                0                0                0                0                0                0                0.56668685       -8.6736174e-19  
 1          69         214.38528        1          0                0                0                0                0.10064539       0.48005607       0                0                0                0                0                0                0                0                0                0.58070147       -8.6736174e-19  
 1          70         225.48768        1          0                0                0                0                0.10071164       0.4943056        0                0                0                0                0                0                0                0                0                0.59501724       2.6020852e-18   
 1          71         237.1452         1          0                0                0                0                0.10076075       0.5088809        0                0                0                0                0                0                0                0                0                0.60964165       2.6020852e-18   
 1          72         249.3856         1          0                0                0                0                0.1007963        0.52378612       0                0                0                0                0                0                0                0                0                0.62458241       7.8062556e-18   
 1          73         262.23802        1          0                0                0                0                0.10082138       0.53902612       0                0                0                0                0                0                0                0                0                0.6398475        1.1275703e-17   
 1          74         275.73305        1          0                0                0                0                0.10083859       0.55460653       0                0                0                0                0                0                0                0                0                0.65544512       1.1275703e-17   
 1          75         289.90284        1          0                0                0                0                0.10085003       0.5705337        0                0                0                0                0                0                0                0                0                0.67138373       1.1275703e-17   
 1          76         304.78113        1          0                0                0                0                0.10085738       0.58681465       0                0                0                0                0                0                0                0                0                0.68767204       1.1275703e-17   
 1          77         320.40332        1          0                0                0                0                0.10086193       0.60345709       0                0                0                0                0                0                0                0                0                0.70431902       1.1275703e-17   
 1          78         336.80662        1          0                0                0                0                0.10086463       0.62046928       0                0                0                0                0                0                0                0                0                0.72133392       1.1275703e-17   
 1          79         354.03009        1          0                0                0                0                0.10086616       0.63786005       0                0                0                0                0                0                0                0                0                0.73872621       1.1275703e-17   
 1          80         372.11474        1          0                0                0                0                0.10086698       0.65563869       0                0                0                0                0                0                0                0                0                0.75650567       1.1275703e-17   
 1          81         391.10361        1          0                0                0                0                0.10086739       0.67381493       0                0                0                0                0                0                0                0                0                0.77468232       1.1275703e-17   
 1          82         411.04193        1          0                0                0                0                0.10086759       0.69239889       0                0                0                0                0                0                0                0                0                0.79326648       1.1275703e-17   
 1          83         431.97716        1          0                0                0                0                0.10086767       0.71140106       0                0                0                0                0                0                0                0                0                0.81226873       1.1275703e-17   
 1          84         453.95916        1          0                0                0                0                0.10086771       0.73083223       0                0                0                0                0                0                0                0                0                0.83169993       1.1275703e-17   
 1          85         477.04026        1          0                0                0                0                0.10086772       0.75070353       0                0                0                0                0                0                0                0                0                0.85157125       1.1275703e-17   
 1          86         501.27541        1          0                0                0                0                0.10086772       0.7710264        0                0                0                0                0                0                0                0                0                0.87189413       1.1275703e-17   
 1          87         526.72232        1          0                0                0                0                0.10086772       0.79181258       0                0                0                0                0                0                0                0                0                0.89268031       1.1275703e-17   
 1          88         553.44157        1          0                0                0                0                0.10086772       0.81307411       0                0                0                0                0                0                0                0                0                0.91394183       1.474515e-17    
 1          89         581.49679        1          0                0                0                0                0.10086772       0.83482333       0                0                0                0                0                0                0                0                0                0.93569105       1.474515e-17    
 1          90         610.95476        1          0                0                0                0                0.10086772       0.85707292       0                0                0                0                0                0                0                0                0                0.95794064       1.474515e-17    
 1          91         641.88564        1          0                0                0                0                0.10086772       0.87983585       0                0                0                0                0                0                0                0                0                0.98070357       1.8214596e-17   
 1          92         674.36306        1          0                0                0                0                0.10086772       0.90312543       0                0                0                0                0                0                0                0                0                1.0039932        2.1684043e-17   
