 IPER  ISTEP  TLEN  IDB  ILYR  IROW  ICOL  CHEAD  COM  EST  HC  RERR
 1          72         249.3856         1          1          1          2          10.140109        0.62458241       489.85989        490              5.6647093e-07   
 1          73         262.23802        1          1          1          2          10.092459        0.6398475        489.90754        490              5.5382605e-07   
 1          74         275.73305        1          1          1          2          10.059218        0.65544512       489.94078        490              5.4131935e-07   
 1          75         289.90284        1          1          1          2          10.036701        0.67138373       489.9633         490              5.284876e-07    
 1          76         304.78113        1          1          1          2          10.021933        0.68767204       489.97807        490              5.1597081e-07   
 1          77         320.40332        1          1          1          2          10.012589        0.70431902       489.98741        490              5.0377745e-07   
 1          78         336.80662        1          1          1          2          10.006908        0.72133392       489.99309        490              4.9190709e-07   
 1          79         354.03009        1          1          1          2          10.003604        0.73872621       489.9964         490              4.8032611e-07   
 1          80         372.11474        1          1          1          2          10.001775        0.75650567       489.99822        490              4.6903745e-07   
 1          81         391.10361        1          1          1          2          10.00082         0.77468232       489.99918        490              4.5803225e-07   
 1          82         411.04193        1          1          1          2          10.000351        0.79326648       489.99965        490              4.4730163e-07   
 1          83         431.97716        1          1          1          2          10.000138        0.81226873       489.99986        490              4.3683774e-07   
 1          84         453.95916        1          1          1          2          10.000049        0.83169993       489.99995        490              4.2663179e-07   
 1          85         477.04026        1          1          1          2          10.000015        0.85157125       489.99998        490              4.166761e-07    
 1          86         501.27541        1          1          1          2          10.000004        0.87189413       490              490              4.0696376e-07   
 1          87         526.72232        1          1          1          2          10.000001        0.89268031       490              490              3.9951082e-07   
 1          88         553.44157        1          1          1          2          10               0.91394183       490              490              3.9378973e-07   
 1          89         581.49679        1          1          1          2          10               0.93569105       490              490              3.8551606e-07   
 1          90         610.95476        1          1          1          2          10               0.95794064       490              490              3.7704007e-07   
 1          91         641.88564        1          1          1          2          10               0.98070357       490              490              3.6872851e-07   
 1          92         674.36306        1          1          1          2          10               1.0039932        490              490              3.6061219e-07   
 1          93         708.46435        1          1          1          2          10               1.027823         490              490              3.5268578e-07   
 1          94         744.27071        1          1          1          2          10               1.0522072        490              490              3.4494452e-07   
 1          95         781.86738        1          1          1          2          10               1.0771599        490              490              3.3738402e-07   
 1          96         821.34389        1          1          1          2          10               1.1026959        490              490              3.3000023e-07   
 1          97         862.79422        1          1          1          2          10               1.1288302        490              490              3.2278788e-07   
 1          98         906.31707        1          1          1          2          10               1.1555783        490              490              3.1574304e-07   
 1          99         952.01606        1          1          1          2          10               1.1829558        490              490              3.088612e-07    
 1          100        1000             1          1          1          2          10               1.2109789        490              490              3.0213906e-07   
